,save_date,court_name,court_office,case_number,case_itemNum,casedate_full,casedate_year,casedate_month,casedate_date,casedate_day,category,address_full,address_sido,address_gugun,address_donggil,address_jibeon,area,area_py,price_estimate,price_bidding,discount_rate,number_miss,sale_type
102,2023-03-22-191046,서울중앙지방법원,경매10계,2022타경103561,1.0,2023-04-05,2023,4,5,수,기타,서울특별시 중구 남창동 31-27,서울특별시,중구,남창동,31-27,30.7,9.3,649419000,519535000,21,1,
103,2023-03-22-191046,서울중앙지방법원,경매21계,2022타경103578,1.0,2023-03-28,2023,3,28,화,근린시설,"서울특별시 강남구 언주로 314, 2층205호 (역삼동,강남프라자)",서울특별시,강남구,언주로,314,59.16,17.9,385000000,246400000,36,2,지분매각
104,2023-03-22-191046,서울중앙지방법원,경매21계,2022타경103660,1.0,2023-03-28,2023,3,28,화,다세대,"서울특별시 관악구 난곡로 284, 2층201호 (신림동,위드비엠)",서울특별시,관악구,난곡로,284,29.98,9.1,294000000,150528000,49,3,
105,2023-03-22-191046,서울중앙지방법원,경매7계,2022타경103882,1.0,2023-03-23,2023,3,23,목,아파트,"서울특별시 중구 다산로 32, 2동 5층501호 (신당동,남산타운아파트)",서울특별시,중구,다산로,32,59.94,18.1,1180000000,944000000,20,1,
106,2023-03-22-191046,서울중앙지방법원,경매4계,2022타경103899,1.0,2023-03-22,2023,3,22,수,근린시설,"서울특별시 관악구 봉천로13다길 23, 2층203호 (봉천동,샤인캐슬)",서울특별시,관악구,봉천로13다길,23,40.17,12.2,301000000,154112000,49,3,
107,2023-03-22-191046,서울중앙지방법원,경매4계,2022타경104144,1.0,2023-03-22,2023,3,22,수,대지,서울특별시 강남구 도곡동 947-23,서울특별시,강남구,도곡동,947-23,512.5,155.0,2680375000,1372352000,49,3,
108,2023-03-22-191046,서울중앙지방법원,경매4계,2022타경104281,1.0,2023-03-22,2023,3,22,수,대지,서울특별시 서초구 방배동 932-23,서울특별시,서초구,방배동,932-23,101.2,30.6,312708000,160106000,49,3,지분매각
109,2023-03-22-191046,서울중앙지방법원,경매4계,2022타경104410,1.0,2023-03-22,2023,3,22,수,아파트,"서울특별시 관악구 조원중앙로 26, 2층202호 (신림동,우현에이스)",서울특별시,관악구,조원중앙로,26,42.55,12.9,242000000,123904000,49,3,
110,2023-03-22-191046,서울중앙지방법원,경매7계,2022타경104427,1.0,2023-03-23,2023,3,23,목,다세대,"서울특별시 관악구 법원단지20길 9, 3층303호 (신림동,예그린)",서울특별시,관악구,법원단지20길,9,28.93,8.8,289000000,231200000,20,1,
111,2023-03-22-191046,서울중앙지방법원,경매7계,2022타경104427,2.0,2023-03-23,2023,3,23,목,다세대,"서울특별시 관악구 법원단지22길 22, 에이동 5층502호 (신림동,우림아트빌)",서울특별시,관악구,법원단지22길,22,37.49,11.3,369000000,295200000,20,1,
112,2023-03-22-191046,서울중앙지방법원,경매7계,2022타경104427,3.0,2023-03-23,2023,3,23,목,다세대,"서울특별시 관악구 법원단지22길 22, 비동 3층302호 (신림동,우림아트빌)",서울특별시,관악구,법원단지22길,22,37.49,11.3,369000000,295200000,20,1,
113,2023-03-22-191046,서울중앙지방법원,경매7계,2022타경104427,4.0,2023-03-23,2023,3,23,목,다세대,"서울특별시 관악구 난곡로26길 115, 2층202호 (신림동,대림아트빌)",서울특별시,관악구,난곡로26길,115,38.35,11.6,356000000,284800000,20,1,
114,2023-03-22-191046,서울중앙지방법원,경매10계,2022타경107068,1.0,2023-04-05,2023,4,5,수,다세대,"서울특별시 동작구 남부순환로257길 10, 2층201호 (사당동,미래하이빌)",서울특별시,동작구,남부순환로257길,10,,,352000000,180224000,49,3,
115,2023-03-22-191046,서울중앙지방법원,경매10계,2022타경107082,1.0,2023-04-05,2023,4,5,수,다세대,"서울특별시 관악구 난곡로57길 11, 에이동 5층502호 (신림동,브라운캐슬)",서울특별시,관악구,난곡로57길,11,,,403000000,206336000,49,3,
116,2023-03-22-191046,서울중앙지방법원,경매21계,2022타경107174,1.0,2023-03-28,2023,3,28,화,다세대,"서울특별시 관악구 쑥고개로2가길 15, 1층102호 (신림동,뷰테라스)",서울특별시,관악구,쑥고개로2가길,15,29.87,9.0,274000000,175360000,36,2,
117,2023-03-22-191046,서울중앙지방법원,경매21계,2022타경107402,1.0,2023-03-28,2023,3,28,화,상가,"서울특별시 동작구 상도로15길 72, 2층201호 (상도동,드림팰리스-2)",서울특별시,동작구,상도로15길,72,40.65,12.3,316000000,252800000,20,1,
118,2023-03-22-191046,서울중앙지방법원,경매7계,2022타경107532,1.0,2023-03-23,2023,3,23,목,연립주택,서울특별시 서초구 반포동 591-1 2동 2층202호,서울특별시,서초구,반포동,591-1,217.35,65.69999999999999,678181818,678181818,0,0,
119,2023-03-22-191046,서울중앙지방법원,경매4계,2022타경107631,1.0,2023-03-22,2023,3,22,수,상가,"서울특별시 강남구 논현로65길 16, 2층204호 (역삼동,모던클레식하우스)",서울특별시,강남구,논현로65길,16,48.0,14.5,456000000,291840000,36,2,
120,2023-03-22-191046,서울중앙지방법원,경매21계,2022타경107709,1.0,2023-03-28,2023,3,28,화,아파트,"서울특별시 관악구 난곡로63길 26, 3층301호 (신림동,삼성 아파트)",서울특별시,관악구,난곡로63길,26,65.0,19.7,92314490,59082000,36,2,지분매각
121,2023-03-22-191046,서울중앙지방법원,경매4계,2022타경107785,1.0,2023-03-22,2023,3,22,수,아파트,"서울특별시 강남구 학동로68길 29, 103동 6층604호 (삼성동,삼성동 힐스테이트 1단지)",서울특별시,강남구,학동로68길,29,84.236,25.5,2770000000,1772800000,36,2,
122,2023-03-22-191046,서울중앙지방법원,경매10계,2022타경107846,1.0,2023-04-05,2023,4,5,수,아파트,"서울특별시 강남구 압구정로77길 27, 3층302호 (청담동,상지리츠빌9차)",서울특별시,강남구,압구정로77길,27,200.88,60.8,3640000000,2329600000,36,2,
123,2023-03-22-191046,서울중앙지방법원,경매10계,2022타경108016,1.0,2023-04-05,2023,4,5,수,아파트,"서울특별시 관악구 인헌3길 31, 2층201호",서울특별시,관악구,인헌3길,31,84.78,25.6,634000000,507200000,20,1,
124,2023-03-22-191046,서울중앙지방법원,경매21계,2022타경108078,1.0,2023-03-28,2023,3,28,화,연립주택,"서울특별시 강남구 선릉로111길 27, 4층401호",서울특별시,강남구,선릉로111길,27,119.7,36.2,1170000000,1170000000,0,0,
125,2023-03-22-191046,서울중앙지방법원,경매7계,2022타경108290,1.0,2023-03-23,2023,3,23,목,아파트,"서울특별시 동작구 양녕로25다길 27, 5층503호 (상도동,대흥미소가)",서울특별시,동작구,양녕로25다길,27,43.7,13.2,352000000,352000000,0,0,
126,2023-03-22-191046,서울중앙지방법원,경매10계,2022타경108344,1.0,2023-04-05,2023,4,5,수,상가,"서울특별시 중구 을지로45길 62, 3층101호 (신당동,누죤빌딩)",서울특별시,중구,을지로45길,62,7.025,2.1,100000000,80000000,20,1,
127,2023-03-22-191046,서울중앙지방법원,경매10계,2022타경108504,1.0,2023-04-05,2023,4,5,수,연립주택,"서울특별시 동작구 장승배기로19길 47, 1층105호",서울특별시,동작구,장승배기로19길,47,126.6,38.4,1495000000,1495000000,0,0,
128,2023-03-22-191046,서울중앙지방법원,경매21계,2022타경108641,1.0,2023-03-28,2023,3,28,화,대지,서울특별시 관악구 봉천동 622-20,서울특별시,관악구,봉천동,622-20,17.0,5.1,209100000,209100000,0,0,
129,2023-03-22-191046,서울중앙지방법원,경매10계,2022타경108832,1.0,2023-04-05,2023,4,5,수,근린시설,"서울특별시 관악구 봉천로13다길 23, 2층202호 (봉천동,샤인캐슬)",서울특별시,관악구,봉천로13다길,23,53.02,16.0,392000000,392000000,0,0,
130,2023-03-22-191046,서울중앙지방법원,경매10계,2022타경108924,1.0,2023-04-05,2023,4,5,수,다세대,"서울특별시 관악구 국회단지17길 23, 1층202비호",서울특별시,관악구,국회단지17길,23,33.18,10.0,173000000,138400000,20,1,
131,2023-03-22-191046,서울중앙지방법원,경매10계,2022타경108993,1.0,2023-04-05,2023,4,5,수,다세대,"서울특별시 서초구 방배로13길 41-13, 2층201호 (방배동,주건축물제1동)",서울특별시,서초구,방배로13길,41-13,47.38,14.3,657000000,525600000,20,1,
132,2023-03-22-191046,서울중앙지방법원,경매10계,2022타경109071,1.0,2023-04-05,2023,4,5,수,다세대,"서울특별시 서초구 논현로5길 32-13, 2층201호",서울특별시,서초구,논현로5길,32-13,77.75,23.5,384500000,307600000,20,1,지분매각
133,2023-03-22-191046,서울중앙지방법원,경매7계,2022타경109187,1.0,2023-03-23,2023,3,23,목,다세대,"서울특별시 관악구 양녕로6다길 19-3, 2층203호",서울특별시,관악구,양녕로6다길,19-3,43.18,13.1,463000000,463000000,0,0,
134,2023-03-22-191046,서울중앙지방법원,경매7계,2022타경109187,2.0,2023-03-23,2023,3,23,목,다세대,"서울특별시 관악구 양녕로6다길 19-3, 2층204호",서울특별시,관악구,양녕로6다길,19-3,31.3,9.5,353000000,353000000,0,0,
135,2023-03-22-191046,서울중앙지방법원,경매7계,2022타경109187,3.0,2023-03-23,2023,3,23,목,다세대,"서울특별시 관악구 양녕로6다길 19-3, 4층402호",서울특별시,관악구,양녕로6다길,19-3,37.2,11.3,407000000,407000000,0,0,
136,2023-03-22-191046,서울중앙지방법원,경매4계,2022타경109248,1.0,2023-03-22,2023,3,22,수,아파트,"서울특별시 서초구 남부순환로297길 17, 3층301호 (방배동,쉐르빌)",서울특별시,서초구,남부순환로297길,17,52.77,16.0,581000000,581000000,0,0,
137,2023-03-22-191046,서울중앙지방법원,경매7계,2022타경109286,1.0,2023-03-23,2023,3,23,목,다세대,"서울특별시 동작구 국사봉10길 93, 3층302호 (상도동,동산휴그린타운)",서울특별시,동작구,국사봉10길,93,27.83,8.4,278000000,278000000,0,0,
138,2023-03-22-191046,서울중앙지방법원,경매10계,2022타경109293,1.0,2023-04-05,2023,4,5,수,단독주택,서울특별시 종로구 숭인동 25-6,서울특별시,종로구,숭인동,25-6,126.9,38.4,427632560,427632560,0,0,
139,2023-03-22-191046,서울중앙지방법원,경매10계,2022타경109378,1.0,2023-04-05,2023,4,5,수,다세대,"서울특별시 서초구 동광로 180, 3층302호 (반포동,센느빌)",서울특별시,서초구,동광로,180,50.8,15.4,535000000,428000000,20,1,
140,2023-03-22-191046,서울중앙지방법원,경매10계,2022타경109460,1.0,2023-04-05,2023,4,5,수,다세대,"서울특별시 중구 동호로17길 257-9, 5층501호 (신당동,트레져빌)",서울특별시,중구,동호로17길,257-9,29.21,8.8,453000000,362400000,20,1,
141,2023-03-22-191046,서울중앙지방법원,경매10계,2022타경109590,1.0,2023-04-05,2023,4,5,수,아파트,"서울특별시 종로구 평창24길 6, 2층202호 (평창동,크래스빌)",서울특별시,종로구,평창24길,6,175.81,53.2,1310000000,1310000000,0,0,
142,2023-03-22-191046,서울중앙지방법원,경매7계,2022타경109774,1.0,2023-03-23,2023,3,23,목,다세대,"서울특별시 강남구 도곡로19길 23, 1층111호",서울특별시,강남구,도곡로19길,23,78.26,23.7,884000000,884000000,0,0,
143,2023-03-22-191046,서울중앙지방법원,경매4계,2022타경109866,1.0,2023-03-22,2023,3,22,수,근린시설,"서울특별시 강남구 강남대로 240, 지하1층비111호 (도곡동,양재에스케이허브프리모)",서울특별시,강남구,강남대로,240,18.42,5.6,240000000,240000000,0,0,
144,2023-03-22-191046,서울중앙지방법원,경매7계,2022타경109873,1.0,2023-03-23,2023,3,23,목,단독주택,서울특별시 관악구 신림동 1618-3,서울특별시,관악구,신림동,1618-3,142.2,43.0,1174275460,1174275460,0,0,일괄매각
145,2023-03-22-191046,서울중앙지방법원,경매10계,2022타경109996,1.0,2023-04-05,2023,4,5,수,오피스텔,"서울특별시 관악구 남부순환로 1773, 2층202호 (봉천동,마에스트로캠퍼스타운)",서울특별시,관악구,남부순환로,1773,17.43,5.3,207000000,165600000,20,1,
146,2023-03-22-191046,서울중앙지방법원,경매21계,2022타경110057,1.0,2023-03-28,2023,3,28,화,아파트,"서울특별시 종로구 지봉로5길 7, 103동 13층1305호 (창신동,두산아파트)",서울특별시,종로구,지봉로5길,7,84.9,25.7,1110000000,1110000000,0,0,
147,2023-03-22-191046,서울중앙지방법원,경매10계,2022타경110071,1.0,2023-04-05,2023,4,5,수,다세대,"서울특별시 관악구 봉천로23바길 54, 지하층102호",서울특별시,관악구,봉천로23바길,54,38.88,11.8,117000000,93600000,20,1,
148,2023-03-22-191046,서울중앙지방법원,경매10계,2022타경110224,1.0,2023-04-05,2023,4,5,수,단독주택,서울특별시 관악구 봉천동 1672-4,서울특별시,관악구,봉천동,1672-4,159.5,48.2,1805340950,1805340950,0,0,일괄매각
149,2023-03-22-191046,서울중앙지방법원,경매21계,2022타경110309,1.0,2023-03-28,2023,3,28,화,아파트,"서울특별시 동작구 사당로 90, 102동 6층601호 (사당동,사당롯데캐슬골든포레)",서울특별시,동작구,사당로,90,84.9824,25.7,1490000000,1490000000,0,0,
150,2023-03-22-191046,서울중앙지방법원,경매10계,2022타경110392,1.0,2023-04-05,2023,4,5,수,단독주택,서울특별시 동작구 사당동 296-12,서울특별시,동작구,사당동,296-12,63.0,19.1,492816880,492816880,0,0,
151,2023-03-22-191046,서울중앙지방법원,경매21계,2022타경110699,1.0,2023-03-28,2023,3,28,화,아파트,"서울특별시 동작구 서달로 91, 109동 8층802호 (흑석동,흑석한강센트레빌2차)",서울특별시,동작구,서달로,91,84.99,25.7,1600000000,1600000000,0,0,
152,2023-03-22-191046,서울중앙지방법원,경매10계,2022타경110804,1.0,2023-04-05,2023,4,5,수,아파트,"서울특별시 강남구 개포로109길 21, 303동 2층204호 (개포동,대청아파트)",서울특별시,강남구,개포로109길,21,51.12,15.5,1320000000,1320000000,0,0,
153,2023-03-22-191046,서울중앙지방법원,경매21계,2022타경110811,1.0,2023-03-28,2023,3,28,화,다세대,"서울특별시 관악구 은천로35다길 26-4, 4층402호 (봉천동,더빌)",서울특별시,관악구,은천로35다길,26-4,49.83,15.1,370000000,370000000,0,0,
154,2023-03-22-191046,서울중앙지방법원,경매21계,2022타경110811,2.0,2023-03-28,2023,3,28,화,다세대,"서울특별시 관악구 법원단지7길 69, 4층403호",서울특별시,관악구,법원단지7길,69,40.32,12.2,311000000,311000000,0,0,
155,2023-03-22-191046,서울중앙지방법원,경매21계,2022타경110811,3.0,2023-03-28,2023,3,28,화,다세대,"서울특별시 관악구 법원단지22길 22, 에이동 3층301호 (신림동,우림아트빌)",서울특별시,관악구,법원단지22길,22,25.4,7.7,269000000,269000000,0,0,
156,2023-03-22-191046,서울중앙지방법원,경매21계,2022타경110811,4.0,2023-03-28,2023,3,28,화,다세대,"서울특별시 관악구 법원단지22길 22, 비동 3층301호 (신림동,우림아트빌)",서울특별시,관악구,법원단지22길,22,35.35,10.7,298000000,298000000,0,0,
157,2023-03-22-191046,서울중앙지방법원,경매21계,2022타경110835,1.0,2023-03-28,2023,3,28,화,임야,서울특별시 서초구 원지동 산83-1,서울특별시,서초구,원지동,산83-1,134723.0,40753.7,42975200,42975200,0,0,지분매각
158,2023-03-22-191046,서울중앙지방법원,경매21계,2022타경110965,1.0,2023-03-28,2023,3,28,화,대지,서울특별시 관악구 봉천동 1672-17,서울특별시,관악구,봉천동,1672-17,177.2,53.6,1600116000,1600116000,0,0,
159,2023-03-22-191046,서울중앙지방법원,경매10계,2022타경111180,1.0,2023-04-05,2023,4,5,수,단독주택,서울특별시 서초구 내곡동 88-1,서울특별시,서초구,내곡동,88-1,441.0,133.4,4511986620,4511986620,0,0,일괄매각
160,2023-03-22-191046,서울중앙지방법원,경매21계,2022타경111708,1.0,2023-03-28,2023,3,28,화,아파트,"서울특별시 강남구 논현로102길 4, 7층701호 (역삼동,역삼동골든베리힐)",서울특별시,강남구,논현로102길,4,94.68,28.6,853000000,853000000,0,0,
161,2023-03-22-191046,서울동부지방법원,경매2계,2020타경3356,1.0,2023-04-03,2023,4,3,월,상가,"서울특별시 송파구 송파대로28길 20, 8층806호",서울특별시,송파구,송파대로28길,20,28.2,8.5,90000000,90000000,0,0,
162,2023-03-22-191046,서울동부지방법원,경매4계,2021타경798,1.0,2023-03-27,2023,3,27,월,다세대,"서울특별시 강동구 천중로42길 15, 2층203호 (길동,새봄빌라)",서울특별시,강동구,천중로42길,15,29.66,9.0,239000000,152960000,36,1,
163,2023-03-22-191046,서울동부지방법원,경매4계,2021타경798,3.0,2023-03-27,2023,3,27,월,다세대,"서울특별시 강동구 천중로42길 15, 3층303호 (길동,새봄빌라)",서울특별시,강동구,천중로42길,15,29.66,9.0,269000000,172160000,36,1,
